PersonId,ServiceId,ServiceName,SpendingPolicyId,MetricDate,Session count,Spending policy limit,Total Copilot Credits used,User limit,PeopleHistoricalId
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,00000000-0000-0000-0000-000000000000,2026-05-31,1,,12.466848,,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-07,1,624000,150.87679,4240,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-14,1,624000,250.10936,4240,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-21,1,624000,410.62545,4240,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,00000000-0000-0000-0000-000000000000,2026-06-21,1,,55.924942,,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-28,2,624000,373.75866,4240,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-05,1,624000,324.52839,4240,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-19,1,624000,314.02975,4240,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
fc5a6fdb-b924-3c13-b8a2-0da79c754b62,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-26,1,624000,388.06381,4240,fc5a6fdb-b924-3c13-b8a2-0da79c754b621769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-24,9,346000,6591.419,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-24,3,346000,735.39559,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-31,12,346000,8792.1018,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-31,3,346000,930.96947,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-07,19,346000,12062.8976,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-07,4,346000,1691.0208,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-14,10,346000,6194.5486,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-21,7,346000,6515.1741,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-28,9,346000,5837.3745,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-28,4,346000,953.61635,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-05,28,346000,6838.5398,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-05,2,346000,1813.1355,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-12,17,346000,6725.1563,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-12,1,346000,461.87728,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-19,27,346000,11359.5722,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-19,1,346000,697.32033,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
3bac0fbd-48a1-1a85-f5e5-fc56c9282379,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-26,11,346000,7916.3963,6839,3bac0fbd-48a1-1a85-f5e5-fc56c92823791769731200
cc7ec13b-5a49-c2d9-11da-af920c540435,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-28,2,346000,931.3062,6839,cc7ec13b-5a49-c2d9-11da-af920c5404351769731200
cc7ec13b-5a49-c2d9-11da-af920c540435,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-05,3,346000,1236.2088,6839,cc7ec13b-5a49-c2d9-11da-af920c5404351769731200
cc7ec13b-5a49-c2d9-11da-af920c540435,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-12,5,346000,2086.2661,6839,cc7ec13b-5a49-c2d9-11da-af920c5404351769731200
cc7ec13b-5a49-c2d9-11da-af920c540435,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-19,4,346000,1193.9303,6839,cc7ec13b-5a49-c2d9-11da-af920c5404351769731200
cc7ec13b-5a49-c2d9-11da-af920c540435,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-26,3,346000,1807.3126,6839,cc7ec13b-5a49-c2d9-11da-af920c5404351769731200
82d787f6-dffe-dd2c-3b18-21692006e7a6,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-05,1,624000,383.00799,4240,82d787f6-dffe-dd2c-3b18-21692006e7a61769731200
82d787f6-dffe-dd2c-3b18-21692006e7a6,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-12,1,624000,266.50008,4240,82d787f6-dffe-dd2c-3b18-21692006e7a61769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-05-03,1,624000,37.634889,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-05-03,1,624000,8.798689,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-05-17,1,624000,32.225101,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-05-17,1,624000,4.860446,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-07,1,624000,28.082133,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-06-07,1,624000,3.558317,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-21,1,624000,39.180187,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-28,1,624000,55.956002,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-06-28,1,624000,9.163049,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-05,1,624000,46.359193,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-07-05,1,624000,10.057203,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-12,1,624000,48.572124,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-07-12,1,624000,8.526945,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-19,1,624000,41.056979,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-07-19,1,624000,9.519159,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
aa363682-03bd-e738-6feb-69c7c56d38ce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-26,1,624000,26.544669,4240,aa363682-03bd-e738-6feb-69c7c56d38ce1769731200
19176095-ca85-e82e-484c-fa794f8bccce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-05-31,1,624000,587.37137,4240,19176095-ca85-e82e-484c-fa794f8bccce1769731200
19176095-ca85-e82e-484c-fa794f8bccce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-07,1,624000,403.2725,4240,19176095-ca85-e82e-484c-fa794f8bccce1769731200
19176095-ca85-e82e-484c-fa794f8bccce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-21,1,624000,729.08997,4240,19176095-ca85-e82e-484c-fa794f8bccce1769731200
19176095-ca85-e82e-484c-fa794f8bccce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-28,1,624000,558.98502,4240,19176095-ca85-e82e-484c-fa794f8bccce1769731200
19176095-ca85-e82e-484c-fa794f8bccce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-05,1,624000,400.86645,4240,19176095-ca85-e82e-484c-fa794f8bccce1769731200
19176095-ca85-e82e-484c-fa794f8bccce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-12,1,624000,698.03804,4240,19176095-ca85-e82e-484c-fa794f8bccce1769731200
19176095-ca85-e82e-484c-fa794f8bccce,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-19,1,624000,576.35204,4240,19176095-ca85-e82e-484c-fa794f8bccce1769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-03,1,346000,177.28413,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-03,1,346000,27.988967,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-10,1,346000,229.7185,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-17,1,346000,192.11552,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-24,1,346000,161.83288,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-24,1,346000,19.016468,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-31,1,346000,232.89776,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-05-31,1,346000,15.350809,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-07,1,346000,113.6625,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-14,1,346000,139.83581,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-14,1,346000,20.882218,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-06-28,1,346000,246.09754,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-05,1,346000,207.68623,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-05,1,346000,27.709924,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-12,1,346000,133.46915,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-19,1,346000,168.50704,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-26,1,346000,116.38163,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
4a2d1f37-4aca-9a0b-2e95-0f642aa69ab3,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,04f20cf3-1610-5311-b3c1-d3c7d55337e8,2026-07-26,1,346000,12.27347,6839,4a2d1f37-4aca-9a0b-2e95-0f642aa69ab31769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-05-10,1,624000,148.09058,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-05-17,1,624000,170.3008,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-05-24,1,624000,144.25606,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-07,1,624000,268.45418,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-06-07,1,624000,20.202622,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-14,1,624000,358.83204,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-06-14,1,624000,34.770848,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-21,1,624000,158.2596,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-06-21,1,624000,41.535169,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-28,1,624000,284.69503,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-05,1,624000,176.40537,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-12,1,624000,242.41017,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-07-12,1,624000,58.18768,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-19,1,624000,339.71356,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-07-19,1,624000,30.678239,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-26,1,624000,256.45168,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
f8b1789b-9218-6d9d-4948-3615f6728b34,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-07-26,1,624000,57.806923,4240,f8b1789b-9218-6d9d-4948-3615f6728b341769731200
da78db16-ba37-2a8a-919a-6138336ecef7,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-05-24,1,624000,192.94876,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-07,1,624000,115.81973,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-14,1,624000,182.17347,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-06-14,1,624000,16.717204,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-06-28,1,624000,169.03086,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-06-28,1,624000,21.053057,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-05,1,624000,150.95138,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-07-05,1,624000,12.365642,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,aa01bb02-cc03-dd04-ee05-ff06aa07bb08,Cowork,80062a9d-3f39-5601-897e-c676a66867df,2026-07-12,1,624000,210.86078,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
da78db16-ba37-2a8a-919a-6138336ecef7,bb11cc22-dd33-ee44-ff55-aa66bb77cc88,WorkIQ,80062a9d-3f39-5601-897e-c676a66867df,2026-07-12,1,624000,33.518079,4240,da78db16-ba37-2a8a-919a-6138336ecef71769731200
